"","participant.label","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","policy.support.total","policy","support","policy2","type","support.f"
"153","6043e7baeea596429e6dd9e3",54,"Female","< 18.000£","Compulsory education",6,"right-leaning",3,3.75,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"154","6043e7baeea596429e6dd9e3",54,"Female","< 18.000£","Compulsory education",6,"right-leaning",3,3.75,"expand recycling",7,"expand recycling","subsidy","7"
"155","6043e7baeea596429e6dd9e3",54,"Female","< 18.000£","Compulsory education",6,"right-leaning",3,3.75,"subsidies regional food",6,"subsidies regional food","subsidy","6"
"156","6043e7baeea596429e6dd9e3",54,"Female","< 18.000£","Compulsory education",6,"right-leaning",3,3.75,"taxes imported food",1,"taxes imported food","cost","1"
"157","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"expand public transport",7,"expand public transport","subsidy","7"
"158","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"ban diesel&petrol cars",1,"ban diesel&petrol cars","cost","1"
"159","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"160","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"taxes air travel",3,"taxes air travel","cost","3"
"161","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"162","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"electricity price peak times",1,"electricity price peak times","cost","1"
"163","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"taxes red meat",1,"taxes red meat","cost","1"
"164","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"165","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"166","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"167","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"168","5f490578022f3f2d80b83975",44,"Female","< 18.000£","Further education",4,"left-leaning",4,3.91666666666667,"taxes imported food",1,"taxes imported food","cost","1"
"169","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"expand public transport",6,"expand public transport","subsidy","6"
"170","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"ban diesel&petrol cars",2,"ban diesel&petrol cars","cost","2"
"171","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"172","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"taxes air travel",6,"taxes air travel","cost","6"
"173","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"174","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"electricity price peak times",2,"electricity price peak times","cost","2"
"175","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"taxes red meat",6,"taxes red meat","cost","6"
"176","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"subsidies low emission foods",7,"subsidies low emission foods","subsidy","7"
"177","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"taxes non-recylabes",3,"taxes non-recylabes","cost","3"
"178","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"expand recycling",7,"expand recycling","subsidy","7"
"179","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"subsidies regional food",7,"subsidies regional food","subsidy","7"
"180","5c51d3e6a163ac0001721273",47,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,5.25,"taxes imported food",5,"taxes imported food","cost","5"
"181","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"expand public transport",5,"expand public transport","subsidy","5"
"182","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"ban diesel&petrol cars",4,"ban diesel&petrol cars","cost","4"
"183","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"184","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"taxes air travel",5,"taxes air travel","cost","5"
"185","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"subsidies RE projects",5,"subsidies RE projects","subsidy","5"
"186","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"electricity price peak times",5,"electricity price peak times","cost","5"
"187","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"taxes red meat",4,"taxes red meat","cost","4"
"188","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"subsidies low emission foods",5,"subsidies low emission foods","subsidy","5"
"189","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"190","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"expand recycling",5,"expand recycling","subsidy","5"
"191","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"subsidies regional food",5,"subsidies regional food","subsidy","5"
"192","5c49d339b43d260001e4dbcb",46,"Male","> 45.001£","Compulsory education",5,"left-leaning",6,4.83333333333333,"taxes imported food",5,"taxes imported food","cost","5"
"193","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"expand public transport",7,"expand public transport","subsidy","7"
"194","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"ban diesel&petrol cars",7,"ban diesel&petrol cars","cost","7"
"195","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"subsidies alternative flying",4,"subsidies alternative flying","subsidy","4"
"196","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"taxes air travel",5,"taxes air travel","cost","5"
"197","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"198","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"electricity price peak times",6,"electricity price peak times","cost","6"
"199","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"taxes red meat",7,"taxes red meat","cost","7"
"200","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"subsidies low emission foods",4,"subsidies low emission foods","subsidy","4"
"201","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"taxes non-recylabes",6,"taxes non-recylabes","cost","6"
"202","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"203","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"subsidies regional food",5,"subsidies regional food","subsidy","5"
"204","5b9d05862299630001406f88",64,"Female","< 18.000£","Further education",2,"left-leaning",6,5.91666666666667,"taxes imported food",7,"taxes imported food","cost","7"
"205","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"expand public transport",6,"expand public transport","subsidy","6"
"206","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"ban diesel&petrol cars",5,"ban diesel&petrol cars","cost","5"
"207","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"subsidies alternative flying",6,"subsidies alternative flying","subsidy","6"
"208","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"taxes air travel",6,"taxes air travel","cost","6"
"209","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"210","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"electricity price peak times",3,"electricity price peak times","cost","3"
"211","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"taxes red meat",6,"taxes red meat","cost","6"
"212","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"subsidies low emission foods",6,"subsidies low emission foods","subsidy","6"
"213","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"taxes non-recylabes",6,"taxes non-recylabes","cost","6"
"214","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"expand recycling",6,"expand recycling","subsidy","6"
"215","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"subsidies regional food",6,"subsidies regional food","subsidy","6"
"216","64835b5840bc93bf8c400aeb",58,"Female","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",5.75,5.66666666666667,"taxes imported food",6,"taxes imported food","cost","6"
"217","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"expand public transport",7,"expand public transport","subsidy","7"
"218","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"ban diesel&petrol cars",4,"ban diesel&petrol cars","cost","4"
"219","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"subsidies alternative flying",7,"subsidies alternative flying","subsidy","7"
"220","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"taxes air travel",2,"taxes air travel","cost","2"
"221","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"subsidies RE projects",6,"subsidies RE projects","subsidy","6"
"222","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"electricity price peak times",2,"electricity price peak times","cost","2"
"223","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"taxes red meat",2,"taxes red meat","cost","2"
"224","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"subsidies low emission foods",2,"subsidies low emission foods","subsidy","2"
"225","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"taxes non-recylabes",5,"taxes non-recylabes","cost","5"
"226","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"227","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"subsidies regional food",6,"subsidies regional food","subsidy","6"
"228","5f4650bde0e1d7016717bb5e",50,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.5,4.41666666666667,"taxes imported food",3,"taxes imported food","cost","3"
"229","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"expand public transport",5,"expand public transport","subsidy","5"
"230","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"ban diesel&petrol cars",1,"ban diesel&petrol cars","cost","1"
"231","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"subsidies alternative flying",5,"subsidies alternative flying","subsidy","5"
"232","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"taxes air travel",1,"taxes air travel","cost","1"
"233","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"subsidies RE projects",7,"subsidies RE projects","subsidy","7"
"234","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"electricity price peak times",1,"electricity price peak times","cost","1"
"235","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"taxes red meat",1,"taxes red meat","cost","1"
"236","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"subsidies low emission foods",6,"subsidies low emission foods","subsidy","6"
"237","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"taxes non-recylabes",1,"taxes non-recylabes","cost","1"
"238","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"expand recycling",7,"expand recycling","subsidy","7"
"239","5a01d867074b1900012512ef",30,"Female","23.001£ to 30.500£","Further education",5,"left-leaning",2.25,3.41666666666667,"subsidies regional food",5,"subsidies regional food","subsidy","5"
