"","participant.label","type","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","total_co2","rating","vignette","diet","flying","electricity","regional","recycling","commute"
"123","56296779c8ffc200055134c9","4.",49,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",1.75,4.2,3,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"124","56296779c8ffc200055134c9","5.",49,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",1.75,4.2,2,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"125","56296779c8ffc200055134c9","6.",49,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",1.75,4.2,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"126","56296779c8ffc200055134c9","7.",49,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",1.75,4.2,5,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"127","56296779c8ffc200055134c9","8.",49,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",1.75,4.2,5,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"128","56296779c8ffc200055134c9","9.",49,"Male","23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",1.75,4.2,3,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"129","5655ac37d970d100058322c3","1.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"130","5655ac37d970d100058322c3","10",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"131","5655ac37d970d100058322c3","11",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"132","5655ac37d970d100058322c3","12",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"133","5655ac37d970d100058322c3","13",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,3,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"134","5655ac37d970d100058322c3","14",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"135","5655ac37d970d100058322c3","15",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"136","5655ac37d970d100058322c3","16",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"137","5655ac37d970d100058322c3","2.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,3,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"138","5655ac37d970d100058322c3","3.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"139","5655ac37d970d100058322c3","4.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,5,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"140","5655ac37d970d100058322c3","5.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"141","5655ac37d970d100058322c3","6.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"142","5655ac37d970d100058322c3","7.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"143","5655ac37d970d100058322c3","8.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,5,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"144","5655ac37d970d100058322c3","9.",32,"Male","18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",4.75,3.1,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"145","566e1aec744e3e0005b4e668","1.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"146","566e1aec744e3e0005b4e668","10",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,2,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"147","566e1aec744e3e0005b4e668","11",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,4,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"148","566e1aec744e3e0005b4e668","12",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"149","566e1aec744e3e0005b4e668","13",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"150","566e1aec744e3e0005b4e668","14",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"151","566e1aec744e3e0005b4e668","15",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,7,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"152","566e1aec744e3e0005b4e668","16",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,2,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"153","566e1aec744e3e0005b4e668","2.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"154","566e1aec744e3e0005b4e668","3.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"155","566e1aec744e3e0005b4e668","4.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"156","566e1aec744e3e0005b4e668","5.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"157","566e1aec744e3e0005b4e668","6.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,3,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"158","566e1aec744e3e0005b4e668","7.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"159","566e1aec744e3e0005b4e668","8.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,8,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"160","566e1aec744e3e0005b4e668","9.",43,"Male","< 18.000£","Further education",5,"left-leaning",3.75,3.5,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"161","56a80408c89737000b22bd37","1.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"162","56a80408c89737000b22bd37","10",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,2,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"163","56a80408c89737000b22bd37","11",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"164","56a80408c89737000b22bd37","12",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"165","56a80408c89737000b22bd37","13",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,5,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"166","56a80408c89737000b22bd37","14",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,3,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"167","56a80408c89737000b22bd37","15",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,2,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"168","56a80408c89737000b22bd37","16",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,3,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"169","56a80408c89737000b22bd37","2.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"170","56a80408c89737000b22bd37","3.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,6,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"171","56a80408c89737000b22bd37","4.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"172","56a80408c89737000b22bd37","5.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,4,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"173","56a80408c89737000b22bd37","6.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,5,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"174","56a80408c89737000b22bd37","7.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,1,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"175","56a80408c89737000b22bd37","8.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,1,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"176","56a80408c89737000b22bd37","9.",48,"Male","> 45.001£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",1.5,3.1,5,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"177","56d33245321cae000b68d9e4","1.",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"178","56d33245321cae000b68d9e4","10",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,7,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"179","56d33245321cae000b68d9e4","11",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,3,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"180","56d33245321cae000b68d9e4","12",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,5,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"181","56d33245321cae000b68d9e4","13",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,4,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"182","56d33245321cae000b68d9e4","14",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,7,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"183","56d33245321cae000b68d9e4","15",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,5,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"184","56d33245321cae000b68d9e4","16",66,"Male","23.001£ to 30.500£","Further education",10,"right-leaning",4.25,4.8,3,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
